absolute_contraction,arm,checkpoint,epsilon,layer,model,module,probe_name,relative_functional_contraction_module,source_name,source_protocol,state_rank_base,state_rank_current,state_rank_delta,source_key,artifact_probe_name,sample_count,sample_ids_sha256,source_path,module_set
1.0,offkd,320,0.01,14,llama,self_attn.v_proj,E_ifeval,0.0012033694344163659,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,831.0,830.0,-1.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
1.0,offkd,320,0.025,14,llama,self_attn.v_proj,E_ifeval,0.001422475106685633,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,703.0,702.0,-1.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
2.0,offkd,320,0.05,14,llama,self_attn.v_proj,E_ifeval,0.0035026269702276708,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,571.0,569.0,-2.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
2.0,offkd,320,0.1,14,llama,self_attn.v_proj,E_ifeval,0.004901960784313725,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,408.0,406.0,-2.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
2.0,offkd,320,0.01,14,llama,self_attn.o_proj,E_ifeval,0.0013236267372600927,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,1511.0,1509.0,-2.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
1.0,offkd,320,0.025,14,llama,self_attn.o_proj,E_ifeval,0.000864304235090752,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,1157.0,1156.0,-1.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
2.0,offkd,320,0.05,14,llama,self_attn.o_proj,E_ifeval,0.002304147465437788,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,868.0,866.0,-2.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
2.0,offkd,320,0.1,14,llama,self_attn.o_proj,E_ifeval,0.0034965034965034965,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,572.0,570.0,-2.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
30.0,offkd,320,0.01,14,llama,mlp.gate_proj,E_ifeval,0.02291825821237586,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,1309.0,1279.0,-30.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
28.0,offkd,320,0.025,14,llama,mlp.gate_proj,E_ifeval,0.039492242595204514,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,709.0,681.0,-28.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
20.0,offkd,320,0.05,14,llama,mlp.gate_proj,E_ifeval,0.06097560975609756,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,328.0,308.0,-20.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
8.0,offkd,320,0.1,14,llama,mlp.gate_proj,E_ifeval,0.08333333333333333,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,96.0,88.0,-8.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
13.0,offkd,320,0.01,14,llama,mlp.up_proj,E_ifeval,0.005968778696051423,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,2178.0,2165.0,-13.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
16.0,offkd,320,0.025,14,llama,mlp.up_proj,E_ifeval,0.009580838323353293,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,1670.0,1654.0,-16.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
17.0,offkd,320,0.05,14,llama,mlp.up_proj,E_ifeval,0.014084507042253521,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,1207.0,1190.0,-17.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
15.0,offkd,320,0.1,14,llama,mlp.up_proj,E_ifeval,0.02077562326869806,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,722.0,707.0,-15.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
15.0,offkd,320,0.01,14,llama,mlp.down_proj,E_ifeval,0.006160164271047228,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,2435.0,2420.0,-15.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
21.0,offkd,320,0.025,14,llama,mlp.down_proj,E_ifeval,0.0103397341211226,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,2031.0,2010.0,-21.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
23.0,offkd,320,0.05,14,llama,mlp.down_proj,E_ifeval,0.014093137254901961,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,1632.0,1609.0,-23.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
24.0,offkd,320,0.1,14,llama,mlp.down_proj,E_ifeval,0.02058319039451115,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,1166.0,1142.0,-24.0,llama_state_module,E_if,541.0,ada3bddad49c887f43db653b5ad2f3bf457673b9d230c09b3f1e97492472ba27,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
3.0,offkd,320,0.01,14,llama,self_attn.v_proj,E_mathHeld,0.004552352048558422,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,659.0,656.0,-3.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
3.0,offkd,320,0.025,14,llama,self_attn.v_proj,E_mathHeld,0.005813953488372093,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,516.0,513.0,-3.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
3.0,offkd,320,0.05,14,llama,self_attn.v_proj,E_mathHeld,0.007556675062972292,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,397.0,394.0,-3.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
2.0,offkd,320,0.1,14,llama,self_attn.v_proj,E_mathHeld,0.007326007326007326,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,273.0,271.0,-2.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
-7.0,offkd,320,0.01,14,llama,self_attn.o_proj,E_mathHeld,-0.008454106280193236,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,828.0,835.0,7.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
-7.0,offkd,320,0.025,14,llama,self_attn.o_proj,E_mathHeld,-0.011532125205930808,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,607.0,614.0,7.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
-7.0,offkd,320,0.05,14,llama,self_attn.o_proj,E_mathHeld,-0.015873015873015872,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,441.0,448.0,7.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
-6.0,offkd,320,0.1,14,llama,self_attn.o_proj,E_mathHeld,-0.02097902097902098,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,286.0,292.0,6.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
15.0,offkd,320,0.01,14,llama,mlp.gate_proj,E_mathHeld,0.02555366269165247,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,587.0,572.0,-15.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
13.0,offkd,320,0.025,14,llama,mlp.gate_proj,E_mathHeld,0.040372670807453416,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,322.0,309.0,-13.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
9.0,offkd,320,0.05,14,llama,mlp.gate_proj,E_mathHeld,0.056962025316455694,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,158.0,149.0,-9.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
5.0,offkd,320,0.1,14,llama,mlp.gate_proj,E_mathHeld,0.10204081632653061,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,49.0,44.0,-5.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
7.0,offkd,320,0.01,14,llama,mlp.up_proj,E_mathHeld,0.00684931506849315,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,1022.0,1015.0,-7.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
7.0,offkd,320,0.025,14,llama,mlp.up_proj,E_mathHeld,0.009320905459387484,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,751.0,744.0,-7.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
5.0,offkd,320,0.05,14,llama,mlp.up_proj,E_mathHeld,0.009363295880149813,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,534.0,529.0,-5.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
3.0,offkd,320,0.1,14,llama,mlp.up_proj,E_mathHeld,0.009230769230769232,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,325.0,322.0,-3.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
7.0,offkd,320,0.01,14,llama,mlp.down_proj,E_mathHeld,0.006024096385542169,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,1162.0,1155.0,-7.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
8.0,offkd,320,0.025,14,llama,mlp.down_proj,E_mathHeld,0.008771929824561403,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,912.0,904.0,-8.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
7.0,offkd,320,0.05,14,llama,mlp.down_proj,E_mathHeld,0.009985734664764621,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,701.0,694.0,-7.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
6.0,offkd,320,0.1,14,llama,mlp.down_proj,E_mathHeld,0.012422360248447204,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,483.0,477.0,-6.0,llama_state_module,E_math,32.0,784a98b19d2125043d6004d6c139084000812b8fad63e5ebb391afeaa7328e83,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
1.0,offkd,320,0.01,14,llama,self_attn.v_proj,E_mmluPro,0.0011792452830188679,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,848.0,847.0,-1.0,llama_state_module,E_ood,128.0,07e8dc34088d08544ea3cfc1060e1691ed483b925c70c269a94cc504c34b61b5,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
2.0,offkd,320,0.025,14,llama,self_attn.v_proj,E_mmluPro,0.0027472527472527475,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,728.0,726.0,-2.0,llama_state_module,E_ood,128.0,07e8dc34088d08544ea3cfc1060e1691ed483b925c70c269a94cc504c34b61b5,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
3.0,offkd,320,0.05,14,llama,self_attn.v_proj,E_mmluPro,0.0049833887043189366,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,602.0,599.0,-3.0,llama_state_module,E_ood,128.0,07e8dc34088d08544ea3cfc1060e1691ed483b925c70c269a94cc504c34b61b5,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
4.0,offkd,320,0.1,14,llama,self_attn.v_proj,E_mmluPro,0.008968609865470852,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,446.0,442.0,-4.0,llama_state_module,E_ood,128.0,07e8dc34088d08544ea3cfc1060e1691ed483b925c70c269a94cc504c34b61b5,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
5.0,offkd,320,0.01,14,llama,self_attn.o_proj,E_mmluPro,0.003213367609254499,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,1556.0,1551.0,-5.0,llama_state_module,E_ood,128.0,07e8dc34088d08544ea3cfc1060e1691ed483b925c70c269a94cc504c34b61b5,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
6.0,offkd,320,0.025,14,llama,self_attn.o_proj,E_mmluPro,0.005037783375314861,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,1191.0,1185.0,-6.0,llama_state_module,E_ood,128.0,07e8dc34088d08544ea3cfc1060e1691ed483b925c70c269a94cc504c34b61b5,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
5.0,offkd,320,0.05,14,llama,self_attn.o_proj,E_mmluPro,0.005611672278338945,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,891.0,886.0,-5.0,llama_state_module,E_ood,128.0,07e8dc34088d08544ea3cfc1060e1691ed483b925c70c269a94cc504c34b61b5,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
5.0,offkd,320,0.1,14,llama,self_attn.o_proj,E_mmluPro,0.008532423208191127,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,586.0,581.0,-5.0,llama_state_module,E_ood,128.0,07e8dc34088d08544ea3cfc1060e1691ed483b925c70c269a94cc504c34b61b5,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
24.0,offkd,320,0.01,14,llama,mlp.gate_proj,E_mmluPro,0.01775147928994083,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,1352.0,1328.0,-24.0,llama_state_module,E_ood,128.0,07e8dc34088d08544ea3cfc1060e1691ed483b925c70c269a94cc504c34b61b5,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
23.0,offkd,320,0.025,14,llama,mlp.gate_proj,E_mmluPro,0.03146374829001368,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,731.0,708.0,-23.0,llama_state_module,E_ood,128.0,07e8dc34088d08544ea3cfc1060e1691ed483b925c70c269a94cc504c34b61b5,/root/LLM-output-density/mypaper/local_experiment_results/cycle_09_aaai_competitiveness_completion/run_01/mini/llama_matched_state_module_ranks.csv,equal5_non_qk
