model,arm,checkpoint,artifact_probe_name,probe_name,epsilon,layer,module_count,module_set,source_rows_complete,included_modules,excluded_modules,r_epsilon_equal5,state_rank_base_equal5_non_qk,state_rank_current_equal5_non_qk,delta_r_equal5,c_equal5,ratio_of_means_sensitivity_equal5,base_rank_modules_json_equal5_non_qk,current_rank_modules_json_equal5_non_qk,delta_r_modules_json_equal5_non_qk,c_modules_json_equal5_non_qk,c_equal5_E_general,G_equal5,module_count_eq7src,module_set_eq7src,source_rows_complete_eq7src,included_modules_eq7src,excluded_modules_eq7src,r_epsilon_equal7,state_rank_base_equal7,state_rank_current_equal7,delta_r_equal7,c_equal7,ratio_of_means_sensitivity_equal7,base_rank_modules_json_equal7,current_rank_modules_json_equal7,delta_r_modules_json_equal7,c_modules_json_equal7,equal5_minus_equal7_c,equal5_minus_equal7_delta_r,equal5_minus_equal7_r,sign_changed_c,excluded_modules_exactly_qk
,,5,S_math,legacy_S_math,0.025,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1182.0,1169.2,1182.0,12.8,-0.012586334201391904,-0.010947656517276732,"{""mlp.down_proj"": 1850.0, ""mlp.gate_proj"": 956.0, ""mlp.up_proj"": 1521.0, ""self_attn.o_proj"": 958.0, ""self_attn.v_proj"": 561.0}","{""mlp.down_proj"": 1852.0, ""mlp.gate_proj"": 975.0, ""mlp.up_proj"": 1540.0, ""self_attn.o_proj"": 976.0, ""self_attn.v_proj"": 567.0}","{""mlp.down_proj"": 2.0, ""mlp.gate_proj"": 19.0, ""mlp.up_proj"": 19.0, ""self_attn.o_proj"": 18.0, ""self_attn.v_proj"": 6.0}","{""mlp.down_proj"": -0.001081081081081081, ""mlp.gate_proj"": -0.0198744769874477, ""mlp.up_proj"": -0.012491781722550954, ""self_attn.o_proj"": -0.018789144050104383, ""self_attn.v_proj"": -0.0106951871657754}",0.001029734017863048,-0.013616068219254953,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,919.5714285714286,909.2857142857143,919.5714285714286,10.285714285714286,-0.013352745528234958,-0.011311861743911947,"{""mlp.down_proj"": 1850.0, ""mlp.gate_proj"": 956.0, ""mlp.up_proj"": 1521.0, ""self_attn.k_proj"": 206.0, ""self_attn.o_proj"": 958.0, ""self_attn.q_proj"": 313.0, ""self_attn.v_proj"": 561.0}","{""mlp.down_proj"": 1852.0, ""mlp.gate_proj"": 975.0, ""mlp.up_proj"": 1540.0, ""self_attn.k_proj"": 209.0, ""self_attn.o_proj"": 976.0, ""self_attn.q_proj"": 318.0, ""self_attn.v_proj"": 567.0}","{""mlp.down_proj"": 2.0, ""mlp.gate_proj"": 19.0, ""mlp.up_proj"": 19.0, ""self_attn.k_proj"": 3.0, ""self_attn.o_proj"": 18.0, ""self_attn.q_proj"": 5.0, ""self_attn.v_proj"": 6.0}","{""mlp.down_proj"": -0.001081081081081081, ""mlp.gate_proj"": -0.0198744769874477, ""mlp.up_proj"": -0.012491781722550954, ""self_attn.k_proj"": -0.014563106796116505, ""self_attn.o_proj"": -0.018789144050104383, ""self_attn.q_proj"": -0.01597444089456869, ""self_attn.v_proj"": -0.0106951871657754}",0.0007664113268430542,2.5142857142857142,262.42857142857144,False,True
,,5,S_math,legacy_S_math,0.05,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",408.4,404.0,408.4,4.4,-0.009791776415548573,-0.010891089108910835,"{""mlp.down_proj"": 711.0, ""mlp.gate_proj"": 132.0, ""mlp.up_proj"": 505.0, ""self_attn.o_proj"": 307.0, ""self_attn.v_proj"": 365.0}","{""mlp.down_proj"": 722.0, ""mlp.gate_proj"": 133.0, ""mlp.up_proj"": 509.0, ""self_attn.o_proj"": 310.0, ""self_attn.v_proj"": 368.0}","{""mlp.down_proj"": 11.0, ""mlp.gate_proj"": 1.0, ""mlp.up_proj"": 4.0, ""self_attn.o_proj"": 3.0, ""self_attn.v_proj"": 3.0}","{""mlp.down_proj"": -0.015471167369901548, ""mlp.gate_proj"": -0.007575757575757576, ""mlp.up_proj"": -0.007920792079207921, ""self_attn.o_proj"": -0.009771986970684038, ""self_attn.v_proj"": -0.00821917808219178}",0.00020942408376963353,-0.010001200499318207,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,308.42857142857144,304.85714285714283,308.42857142857144,3.5714285714285716,-0.01430518230175425,-0.011715089034676798,"{""mlp.down_proj"": 711.0, ""mlp.gate_proj"": 132.0, ""mlp.up_proj"": 505.0, ""self_attn.k_proj"": 49.0, ""self_attn.o_proj"": 307.0, ""self_attn.q_proj"": 65.0, ""self_attn.v_proj"": 365.0}","{""mlp.down_proj"": 722.0, ""mlp.gate_proj"": 133.0, ""mlp.up_proj"": 509.0, ""self_attn.k_proj"": 50.0, ""self_attn.o_proj"": 310.0, ""self_attn.q_proj"": 67.0, ""self_attn.v_proj"": 368.0}","{""mlp.down_proj"": 11.0, ""mlp.gate_proj"": 1.0, ""mlp.up_proj"": 4.0, ""self_attn.k_proj"": 1.0, ""self_attn.o_proj"": 3.0, ""self_attn.q_proj"": 2.0, ""self_attn.v_proj"": 3.0}","{""mlp.down_proj"": -0.015471167369901548, ""mlp.gate_proj"": -0.007575757575757576, ""mlp.up_proj"": -0.007920792079207921, ""self_attn.k_proj"": -0.02040816326530612, ""self_attn.o_proj"": -0.009771986970684038, ""self_attn.q_proj"": -0.03076923076923077, ""self_attn.v_proj"": -0.00821917808219178}",0.004513405886205676,0.8285714285714287,99.97142857142853,False,True
,,5,S_math,legacy_S_math,0.05,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",868.2,856.2,868.2,12.0,-0.017488024346544163,-0.01401541695865452,"{""mlp.down_proj"": 1523.0, ""mlp.gate_proj"": 542.0, ""mlp.up_proj"": 1133.0, ""self_attn.o_proj"": 663.0, ""self_attn.v_proj"": 420.0}","{""mlp.down_proj"": 1525.0, ""mlp.gate_proj"": 557.0, ""mlp.up_proj"": 1153.0, ""self_attn.o_proj"": 679.0, ""self_attn.v_proj"": 427.0}","{""mlp.down_proj"": 2.0, ""mlp.gate_proj"": 15.0, ""mlp.up_proj"": 20.0, ""self_attn.o_proj"": 16.0, ""self_attn.v_proj"": 7.0}","{""mlp.down_proj"": -0.0013131976362442547, ""mlp.gate_proj"": -0.027675276752767528, ""mlp.up_proj"": -0.0176522506619594, ""self_attn.o_proj"": -0.024132730015082957, ""self_attn.v_proj"": -0.016666666666666666}",0.0013092462197164952,-0.018797270566260658,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,655.0,645.7142857142857,655.0,9.285714285714286,-0.01841082864026177,-0.014380530973451404,"{""mlp.down_proj"": 1523.0, ""mlp.gate_proj"": 542.0, ""mlp.up_proj"": 1133.0, ""self_attn.k_proj"": 105.0, ""self_attn.o_proj"": 663.0, ""self_attn.q_proj"": 134.0, ""self_attn.v_proj"": 420.0}","{""mlp.down_proj"": 1525.0, ""mlp.gate_proj"": 557.0, ""mlp.up_proj"": 1153.0, ""self_attn.k_proj"": 107.0, ""self_attn.o_proj"": 679.0, ""self_attn.q_proj"": 137.0, ""self_attn.v_proj"": 427.0}","{""mlp.down_proj"": 2.0, ""mlp.gate_proj"": 15.0, ""mlp.up_proj"": 20.0, ""self_attn.k_proj"": 2.0, ""self_attn.o_proj"": 16.0, ""self_attn.q_proj"": 3.0, ""self_attn.v_proj"": 7.0}","{""mlp.down_proj"": -0.0013131976362442547, ""mlp.gate_proj"": -0.027675276752767528, ""mlp.up_proj"": -0.0176522506619594, ""self_attn.k_proj"": -0.01904761904761905, ""self_attn.o_proj"": -0.024132730015082957, ""self_attn.q_proj"": -0.022388059701492536, ""self_attn.v_proj"": -0.016666666666666666}",0.0009228042937176086,2.7142857142857135,213.20000000000005,False,True
,,5,S_math,legacy_S_math,0.1,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",235.6,232.2,235.6,3.4,-0.015691477786561686,-0.014642549526270482,"{""mlp.down_proj"": 440.0, ""mlp.gate_proj"": 37.0, ""mlp.up_proj"": 275.0, ""self_attn.o_proj"": 172.0, ""self_attn.v_proj"": 237.0}","{""mlp.down_proj"": 449.0, ""mlp.gate_proj"": 38.0, ""mlp.up_proj"": 278.0, ""self_attn.o_proj"": 174.0, ""self_attn.v_proj"": 239.0}","{""mlp.down_proj"": 9.0, ""mlp.gate_proj"": 1.0, ""mlp.up_proj"": 3.0, ""self_attn.o_proj"": 2.0, ""self_attn.v_proj"": 2.0}","{""mlp.down_proj"": -0.020454545454545454, ""mlp.gate_proj"": -0.02702702702702703, ""mlp.up_proj"": -0.01090909090909091, ""self_attn.o_proj"": -0.011627906976744186, ""self_attn.v_proj"": -0.008438818565400843}",0.0005199403530207779,-0.016211418139582465,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,174.71428571428572,172.28571428571428,174.71428571428572,2.4285714285714284,-0.011208198418972633,-0.014096185737976878,"{""mlp.down_proj"": 440.0, ""mlp.gate_proj"": 37.0, ""mlp.up_proj"": 275.0, ""self_attn.k_proj"": 19.0, ""self_attn.o_proj"": 172.0, ""self_attn.q_proj"": 26.0, ""self_attn.v_proj"": 237.0}","{""mlp.down_proj"": 449.0, ""mlp.gate_proj"": 38.0, ""mlp.up_proj"": 278.0, ""self_attn.k_proj"": 19.0, ""self_attn.o_proj"": 174.0, ""self_attn.q_proj"": 26.0, ""self_attn.v_proj"": 239.0}","{""mlp.down_proj"": 9.0, ""mlp.gate_proj"": 1.0, ""mlp.up_proj"": 3.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 2.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 2.0}","{""mlp.down_proj"": -0.020454545454545454, ""mlp.gate_proj"": -0.02702702702702703, ""mlp.up_proj"": -0.01090909090909091, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": -0.011627906976744186, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": -0.008438818565400843}",-0.004483279367589053,0.9714285714285715,60.88571428571427,False,True
,,5,S_math,legacy_S_math,0.1,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",548.0,538.6,548.0,9.4,-0.024387382149782207,-0.01745265503156327,"{""mlp.down_proj"": 1121.0, ""mlp.gate_proj"": 206.0, ""mlp.up_proj"": 711.0, ""self_attn.o_proj"": 383.0, ""self_attn.v_proj"": 272.0}","{""mlp.down_proj"": 1123.0, ""mlp.gate_proj"": 214.0, ""mlp.up_proj"": 729.0, ""self_attn.o_proj"": 396.0, ""self_attn.v_proj"": 278.0}","{""mlp.down_proj"": 2.0, ""mlp.gate_proj"": 8.0, ""mlp.up_proj"": 18.0, ""self_attn.o_proj"": 13.0, ""self_attn.v_proj"": 6.0}","{""mlp.down_proj"": -0.001784121320249777, ""mlp.gate_proj"": -0.038834951456310676, ""mlp.up_proj"": -0.02531645569620253, ""self_attn.o_proj"": -0.033942558746736295, ""self_attn.v_proj"": -0.022058823529411766}",0.0019343105320304018,-0.026321692681812607,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,403.0,396.14285714285717,403.0,6.857142857142857,-0.02090387923590715,-0.017309772809231815,"{""mlp.down_proj"": 1121.0, ""mlp.gate_proj"": 206.0, ""mlp.up_proj"": 711.0, ""self_attn.k_proj"": 41.0, ""self_attn.o_proj"": 383.0, ""self_attn.q_proj"": 39.0, ""self_attn.v_proj"": 272.0}","{""mlp.down_proj"": 1123.0, ""mlp.gate_proj"": 214.0, ""mlp.up_proj"": 729.0, ""self_attn.k_proj"": 42.0, ""self_attn.o_proj"": 396.0, ""self_attn.q_proj"": 39.0, ""self_attn.v_proj"": 278.0}","{""mlp.down_proj"": 2.0, ""mlp.gate_proj"": 8.0, ""mlp.up_proj"": 18.0, ""self_attn.k_proj"": 1.0, ""self_attn.o_proj"": 13.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 6.0}","{""mlp.down_proj"": -0.001784121320249777, ""mlp.gate_proj"": -0.038834951456310676, ""mlp.up_proj"": -0.02531645569620253, ""self_attn.k_proj"": -0.024390243902439025, ""self_attn.o_proj"": -0.033942558746736295, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": -0.022058823529411766}",-0.003483502913875055,2.5428571428571436,145.0,False,True
,,20,E_general,E_general,0.01,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1733.8,1738.2,1733.8,-4.4,0.002623506756701226,0.0025313542745369296,"{""mlp.down_proj"": 2529.0, ""mlp.gate_proj"": 1400.0, ""mlp.up_proj"": 2315.0, ""self_attn.o_proj"": 1584.0, ""self_attn.v_proj"": 863.0}","{""mlp.down_proj"": 2527.0, ""mlp.gate_proj"": 1394.0, ""mlp.up_proj"": 2311.0, ""self_attn.o_proj"": 1574.0, ""self_attn.v_proj"": 863.0}","{""mlp.down_proj"": -2.0, ""mlp.gate_proj"": -6.0, ""mlp.up_proj"": -4.0, ""self_attn.o_proj"": -10.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0007908264136022143, ""mlp.gate_proj"": 0.004285714285714286, ""mlp.up_proj"": 0.0017278617710583153, ""self_attn.o_proj"": 0.006313131313131313, ""self_attn.v_proj"": 0.0}",0.002623506756701226,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,1390.7142857142858,1394.142857142857,1390.7142857142858,-3.4285714285714284,0.002461028841882034,0.002459268367660551,"{""mlp.down_proj"": 2529.0, ""mlp.gate_proj"": 1400.0, ""mlp.up_proj"": 2315.0, ""self_attn.k_proj"": 375.0, ""self_attn.o_proj"": 1584.0, ""self_attn.q_proj"": 693.0, ""self_attn.v_proj"": 863.0}","{""mlp.down_proj"": 2527.0, ""mlp.gate_proj"": 1394.0, ""mlp.up_proj"": 2311.0, ""self_attn.k_proj"": 374.0, ""self_attn.o_proj"": 1574.0, ""self_attn.q_proj"": 692.0, ""self_attn.v_proj"": 863.0}","{""mlp.down_proj"": -2.0, ""mlp.gate_proj"": -6.0, ""mlp.up_proj"": -4.0, ""self_attn.k_proj"": -1.0, ""self_attn.o_proj"": -10.0, ""self_attn.q_proj"": -1.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0007908264136022143, ""mlp.gate_proj"": 0.004285714285714286, ""mlp.up_proj"": 0.0017278617710583153, ""self_attn.k_proj"": 0.0026666666666666666, ""self_attn.o_proj"": 0.006313131313131313, ""self_attn.q_proj"": 0.001443001443001443, ""self_attn.v_proj"": 0.0}",0.00016247791481919203,-0.971428571428572,343.0857142857142,False,True
,,20,E_general,E_general,0.01,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1632.0,1634.4,1632.0,-2.4,0.0015162472185893446,0.0014684287812041672,"{""mlp.down_proj"": 2190.0, ""mlp.gate_proj"": 1641.0, ""mlp.up_proj"": 2064.0, ""self_attn.o_proj"": 1546.0, ""self_attn.v_proj"": 731.0}","{""mlp.down_proj"": 2189.0, ""mlp.gate_proj"": 1635.0, ""mlp.up_proj"": 2061.0, ""self_attn.o_proj"": 1545.0, ""self_attn.v_proj"": 730.0}","{""mlp.down_proj"": -1.0, ""mlp.gate_proj"": -6.0, ""mlp.up_proj"": -3.0, ""self_attn.o_proj"": -1.0, ""self_attn.v_proj"": -1.0}","{""mlp.down_proj"": 0.00045662100456621003, ""mlp.gate_proj"": 0.003656307129798903, ""mlp.up_proj"": 0.0014534883720930232, ""self_attn.o_proj"": 0.000646830530401035, ""self_attn.v_proj"": 0.0013679890560875513}",0.0015162472185893446,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,1326.0,1328.5714285714287,1326.0,-2.5714285714285716,0.0024213382801540847,0.0019354838709678152,"{""mlp.down_proj"": 2190.0, ""mlp.gate_proj"": 1641.0, ""mlp.up_proj"": 2064.0, ""self_attn.k_proj"": 400.0, ""self_attn.o_proj"": 1546.0, ""self_attn.q_proj"": 728.0, ""self_attn.v_proj"": 731.0}","{""mlp.down_proj"": 2189.0, ""mlp.gate_proj"": 1635.0, ""mlp.up_proj"": 2061.0, ""self_attn.k_proj"": 399.0, ""self_attn.o_proj"": 1545.0, ""self_attn.q_proj"": 723.0, ""self_attn.v_proj"": 730.0}","{""mlp.down_proj"": -1.0, ""mlp.gate_proj"": -6.0, ""mlp.up_proj"": -3.0, ""self_attn.k_proj"": -1.0, ""self_attn.o_proj"": -1.0, ""self_attn.q_proj"": -5.0, ""self_attn.v_proj"": -1.0}","{""mlp.down_proj"": 0.00045662100456621003, ""mlp.gate_proj"": 0.003656307129798903, ""mlp.up_proj"": 0.0014534883720930232, ""self_attn.k_proj"": 0.0025, ""self_attn.o_proj"": 0.000646830530401035, ""self_attn.q_proj"": 0.006868131868131868, ""self_attn.v_proj"": 0.0013679890560875513}",-0.0009050910615647401,0.1714285714285717,306.0,False,True
,,20,E_general,E_general,0.025,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1354.6,1359.0,1354.6,-4.4,0.0037707212514832625,0.0032376747608536356,"{""mlp.down_proj"": 2167.0, ""mlp.gate_proj"": 785.0, ""mlp.up_proj"": 1853.0, ""self_attn.o_proj"": 1239.0, ""self_attn.v_proj"": 751.0}","{""mlp.down_proj"": 2165.0, ""mlp.gate_proj"": 780.0, ""mlp.up_proj"": 1849.0, ""self_attn.o_proj"": 1229.0, ""self_attn.v_proj"": 750.0}","{""mlp.down_proj"": -2.0, ""mlp.gate_proj"": -5.0, ""mlp.up_proj"": -4.0, ""self_attn.o_proj"": -10.0, ""self_attn.v_proj"": -1.0}","{""mlp.down_proj"": 0.0009229349330872173, ""mlp.gate_proj"": 0.006369426751592357, ""mlp.up_proj"": 0.0021586616297895305, ""self_attn.o_proj"": 0.008071025020177562, ""self_attn.v_proj"": 0.0013315579227696406}",0.0037707212514832625,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,1047.857142857143,1051.142857142857,1047.857142857143,-3.2857142857142856,0.0033672267699273975,0.003125849415602004,"{""mlp.down_proj"": 2167.0, ""mlp.gate_proj"": 785.0, ""mlp.up_proj"": 1853.0, ""self_attn.k_proj"": 212.0, ""self_attn.o_proj"": 1239.0, ""self_attn.q_proj"": 351.0, ""self_attn.v_proj"": 751.0}","{""mlp.down_proj"": 2165.0, ""mlp.gate_proj"": 780.0, ""mlp.up_proj"": 1849.0, ""self_attn.k_proj"": 211.0, ""self_attn.o_proj"": 1229.0, ""self_attn.q_proj"": 351.0, ""self_attn.v_proj"": 750.0}","{""mlp.down_proj"": -2.0, ""mlp.gate_proj"": -5.0, ""mlp.up_proj"": -4.0, ""self_attn.k_proj"": -1.0, ""self_attn.o_proj"": -10.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": -1.0}","{""mlp.down_proj"": 0.0009229349330872173, ""mlp.gate_proj"": 0.006369426751592357, ""mlp.up_proj"": 0.0021586616297895305, ""self_attn.k_proj"": 0.0047169811320754715, ""self_attn.o_proj"": 0.008071025020177562, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0013315579227696406}",0.00040349448155586496,-1.1142857142857148,306.742857142857,False,True
,,20,E_general,E_general,0.025,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1296.6,1299.8,1296.6,-3.2,0.0027817206374247242,0.0024619172180335787,"{""mlp.down_proj"": 1901.0, ""mlp.gate_proj"": 1133.0, ""mlp.up_proj"": 1706.0, ""self_attn.o_proj"": 1186.0, ""self_attn.v_proj"": 573.0}","{""mlp.down_proj"": 1899.0, ""mlp.gate_proj"": 1126.0, ""mlp.up_proj"": 1702.0, ""self_attn.o_proj"": 1185.0, ""self_attn.v_proj"": 571.0}","{""mlp.down_proj"": -2.0, ""mlp.gate_proj"": -7.0, ""mlp.up_proj"": -4.0, ""self_attn.o_proj"": -1.0, ""self_attn.v_proj"": -2.0}","{""mlp.down_proj"": 0.0010520778537611783, ""mlp.gate_proj"": 0.00617828773168579, ""mlp.up_proj"": 0.0023446658851113715, ""self_attn.o_proj"": 0.0008431703204047217, ""self_attn.v_proj"": 0.0034904013961605585}",0.0027817206374247242,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,1008.7142857142857,1011.5714285714286,1008.7142857142857,-2.857142857142857,0.003823513393726867,0.0028244598220590633,"{""mlp.down_proj"": 1901.0, ""mlp.gate_proj"": 1133.0, ""mlp.up_proj"": 1706.0, ""self_attn.k_proj"": 227.0, ""self_attn.o_proj"": 1186.0, ""self_attn.q_proj"": 355.0, ""self_attn.v_proj"": 573.0}","{""mlp.down_proj"": 1899.0, ""mlp.gate_proj"": 1126.0, ""mlp.up_proj"": 1702.0, ""self_attn.k_proj"": 226.0, ""self_attn.o_proj"": 1185.0, ""self_attn.q_proj"": 352.0, ""self_attn.v_proj"": 571.0}","{""mlp.down_proj"": -2.0, ""mlp.gate_proj"": -7.0, ""mlp.up_proj"": -4.0, ""self_attn.k_proj"": -1.0, ""self_attn.o_proj"": -1.0, ""self_attn.q_proj"": -3.0, ""self_attn.v_proj"": -2.0}","{""mlp.down_proj"": 0.0010520778537611783, ""mlp.gate_proj"": 0.00617828773168579, ""mlp.up_proj"": 0.0023446658851113715, ""self_attn.k_proj"": 0.004405286343612335, ""self_attn.o_proj"": 0.0008431703204047217, ""self_attn.q_proj"": 0.008450704225352112, ""self_attn.v_proj"": 0.0034904013961605585}",-0.0010417927563021426,-0.34285714285714297,287.88571428571424,False,True
,,20,E_general,E_general,0.05,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1029.8,1033.8,1029.8,-4.0,0.004731343388149008,0.003869220352099052,"{""mlp.down_proj"": 1802.0, ""mlp.gate_proj"": 368.0, ""mlp.up_proj"": 1413.0, ""self_attn.o_proj"": 955.0, ""self_attn.v_proj"": 631.0}","{""mlp.down_proj"": 1799.0, ""mlp.gate_proj"": 365.0, ""mlp.up_proj"": 1409.0, ""self_attn.o_proj"": 946.0, ""self_attn.v_proj"": 630.0}","{""mlp.down_proj"": -3.0, ""mlp.gate_proj"": -3.0, ""mlp.up_proj"": -4.0, ""self_attn.o_proj"": -9.0, ""self_attn.v_proj"": -1.0}","{""mlp.down_proj"": 0.001664816870144284, ""mlp.gate_proj"": 0.008152173913043478, ""mlp.up_proj"": 0.0028308563340410475, ""self_attn.o_proj"": 0.009424083769633508, ""self_attn.v_proj"": 0.001584786053882726}",0.004731343388149008,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,773.7142857142857,776.5714285714286,773.7142857142857,-2.857142857142857,0.003379530991535006,0.0036791758646063702,"{""mlp.down_proj"": 1802.0, ""mlp.gate_proj"": 368.0, ""mlp.up_proj"": 1413.0, ""self_attn.k_proj"": 111.0, ""self_attn.o_proj"": 955.0, ""self_attn.q_proj"": 156.0, ""self_attn.v_proj"": 631.0}","{""mlp.down_proj"": 1799.0, ""mlp.gate_proj"": 365.0, ""mlp.up_proj"": 1409.0, ""self_attn.k_proj"": 111.0, ""self_attn.o_proj"": 946.0, ""self_attn.q_proj"": 156.0, ""self_attn.v_proj"": 630.0}","{""mlp.down_proj"": -3.0, ""mlp.gate_proj"": -3.0, ""mlp.up_proj"": -4.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": -9.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": -1.0}","{""mlp.down_proj"": 0.001664816870144284, ""mlp.gate_proj"": 0.008152173913043478, ""mlp.up_proj"": 0.0028308563340410475, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.009424083769633508, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.001584786053882726}",0.0013518123966140025,-1.1428571428571428,256.0857142857143,False,True
