arm,base_r_epsilon,delta_from_base,epsilon,layer,module,n_samples,probe,r_epsilon,step,track
frozen_self,792,-17,0.05,14,mlp.up_proj,30,E_math_hard_v2,775,40,per_checkpoint
frozen_self,474,-13,0.1,14,mlp.up_proj,30,E_math_hard_v2,461,40,per_checkpoint
frozen_self,1802,-16,0.01,14,mlp.down_proj,30,E_math_hard_v2,1786,40,per_checkpoint
frozen_self,1392,-17,0.025,14,mlp.down_proj,30,E_math_hard_v2,1375,40,per_checkpoint
frozen_self,1060,-16,0.05,14,mlp.down_proj,30,E_math_hard_v2,1044,40,per_checkpoint
frozen_self,724,-13,0.1,14,mlp.down_proj,30,E_math_hard_v2,711,40,per_checkpoint
frozen_self,515,-46,0.01,21,self_attn.q_proj,30,E_math_hard_v2,469,40,per_checkpoint
frozen_self,256,-27,0.025,21,self_attn.q_proj,30,E_math_hard_v2,229,40,per_checkpoint
frozen_self,114,-14,0.05,21,self_attn.q_proj,30,E_math_hard_v2,100,40,per_checkpoint
frozen_self,32,-5,0.1,21,self_attn.q_proj,30,E_math_hard_v2,27,40,per_checkpoint
frozen_self,319,-22,0.01,21,self_attn.k_proj,30,E_math_hard_v2,297,40,per_checkpoint
frozen_self,171,-15,0.025,21,self_attn.k_proj,30,E_math_hard_v2,156,40,per_checkpoint
frozen_self,83,-8,0.05,21,self_attn.k_proj,30,E_math_hard_v2,75,40,per_checkpoint
frozen_self,30,-3,0.1,21,self_attn.k_proj,30,E_math_hard_v2,27,40,per_checkpoint
frozen_self,685,-24,0.01,21,self_attn.v_proj,30,E_math_hard_v2,661,40,per_checkpoint
frozen_self,535,-26,0.025,21,self_attn.v_proj,30,E_math_hard_v2,509,40,per_checkpoint
frozen_self,406,-26,0.05,21,self_attn.v_proj,30,E_math_hard_v2,380,40,per_checkpoint
frozen_self,274,-21,0.1,21,self_attn.v_proj,30,E_math_hard_v2,253,40,per_checkpoint
frozen_self,952,-47,0.01,21,self_attn.o_proj,30,E_math_hard_v2,905,40,per_checkpoint
frozen_self,678,-40,0.025,21,self_attn.o_proj,30,E_math_hard_v2,638,40,per_checkpoint
frozen_self,480,-33,0.05,21,self_attn.o_proj,30,E_math_hard_v2,447,40,per_checkpoint
frozen_self,301,-25,0.1,21,self_attn.o_proj,30,E_math_hard_v2,276,40,per_checkpoint
frozen_self,1206,-123,0.01,21,mlp.gate_proj,30,E_math_hard_v2,1083,40,per_checkpoint
frozen_self,770,-108,0.025,21,mlp.gate_proj,30,E_math_hard_v2,662,40,per_checkpoint
frozen_self,463,-84,0.05,21,mlp.gate_proj,30,E_math_hard_v2,379,40,per_checkpoint
frozen_self,211,-52,0.1,21,mlp.gate_proj,30,E_math_hard_v2,159,40,per_checkpoint
frozen_self,1525,-96,0.01,21,mlp.up_proj,30,E_math_hard_v2,1429,40,per_checkpoint
frozen_self,1091,-93,0.025,21,mlp.up_proj,30,E_math_hard_v2,998,40,per_checkpoint
frozen_self,758,-81,0.05,21,mlp.up_proj,30,E_math_hard_v2,677,40,per_checkpoint
frozen_self,447,-61,0.1,21,mlp.up_proj,30,E_math_hard_v2,386,40,per_checkpoint
frozen_self,1719,-89,0.01,21,mlp.down_proj,30,E_math_hard_v2,1630,40,per_checkpoint
frozen_self,1297,-92,0.025,21,mlp.down_proj,30,E_math_hard_v2,1205,40,per_checkpoint
frozen_self,959,-86,0.05,21,mlp.down_proj,30,E_math_hard_v2,873,40,per_checkpoint
frozen_self,625,-69,0.1,21,mlp.down_proj,30,E_math_hard_v2,556,40,per_checkpoint
frozen_self,522,1,0.01,7,self_attn.q_proj,128,E_ood,523,40,per_checkpoint
frozen_self,223,1,0.025,7,self_attn.q_proj,128,E_ood,224,40,per_checkpoint
frozen_self,77,0,0.05,7,self_attn.q_proj,128,E_ood,77,40,per_checkpoint
frozen_self,17,0,0.1,7,self_attn.q_proj,128,E_ood,17,40,per_checkpoint
frozen_self,308,0,0.01,7,self_attn.k_proj,128,E_ood,308,40,per_checkpoint
frozen_self,154,0,0.025,7,self_attn.k_proj,128,E_ood,154,40,per_checkpoint
frozen_self,67,0,0.05,7,self_attn.k_proj,128,E_ood,67,40,per_checkpoint
frozen_self,19,0,0.1,7,self_attn.k_proj,128,E_ood,19,40,per_checkpoint
frozen_self,744,0,0.01,7,self_attn.v_proj,128,E_ood,744,40,per_checkpoint
frozen_self,587,0,0.025,7,self_attn.v_proj,128,E_ood,587,40,per_checkpoint
frozen_self,444,-1,0.05,7,self_attn.v_proj,128,E_ood,443,40,per_checkpoint
frozen_self,288,0,0.1,7,self_attn.v_proj,128,E_ood,288,40,per_checkpoint
frozen_self,1331,-6,0.01,7,self_attn.o_proj,128,E_ood,1325,40,per_checkpoint
frozen_self,960,-6,0.025,7,self_attn.o_proj,128,E_ood,954,40,per_checkpoint
frozen_self,674,-6,0.05,7,self_attn.o_proj,128,E_ood,668,40,per_checkpoint
frozen_self,403,-5,0.1,7,self_attn.o_proj,128,E_ood,398,40,per_checkpoint
frozen_self,1606,3,0.01,7,mlp.gate_proj,128,E_ood,1609,40,per_checkpoint
frozen_self,987,3,0.025,7,mlp.gate_proj,128,E_ood,990,40,per_checkpoint
frozen_self,524,2,0.05,7,mlp.gate_proj,128,E_ood,526,40,per_checkpoint
frozen_self,172,1,0.1,7,mlp.gate_proj,128,E_ood,173,40,per_checkpoint
frozen_self,2288,0,0.01,7,mlp.up_proj,128,E_ood,2288,40,per_checkpoint
frozen_self,1805,0,0.025,7,mlp.up_proj,128,E_ood,1805,40,per_checkpoint
frozen_self,1351,0,0.05,7,mlp.up_proj,128,E_ood,1351,40,per_checkpoint
frozen_self,853,0,0.1,7,mlp.up_proj,128,E_ood,853,40,per_checkpoint
frozen_self,2435,1,0.01,7,mlp.down_proj,128,E_ood,2436,40,per_checkpoint
frozen_self,2047,2,0.025,7,mlp.down_proj,128,E_ood,2049,40,per_checkpoint
frozen_self,1661,2,0.05,7,mlp.down_proj,128,E_ood,1663,40,per_checkpoint
frozen_self,1203,2,0.1,7,mlp.down_proj,128,E_ood,1205,40,per_checkpoint
frozen_self,603,-2,0.01,14,self_attn.q_proj,128,E_ood,601,40,per_checkpoint
frozen_self,288,-2,0.025,14,self_attn.q_proj,128,E_ood,286,40,per_checkpoint
frozen_self,123,-2,0.05,14,self_attn.q_proj,128,E_ood,121,40,per_checkpoint
frozen_self,41,0,0.1,14,self_attn.q_proj,128,E_ood,41,40,per_checkpoint
frozen_self,330,-1,0.01,14,self_attn.k_proj,128,E_ood,329,40,per_checkpoint
frozen_self,178,-1,0.025,14,self_attn.k_proj,128,E_ood,177,40,per_checkpoint
frozen_self,91,-1,0.05,14,self_attn.k_proj,128,E_ood,90,40,per_checkpoint
frozen_self,39,0,0.1,14,self_attn.k_proj,128,E_ood,39,40,per_checkpoint
frozen_self,848,-3,0.01,14,self_attn.v_proj,128,E_ood,845,40,per_checkpoint
frozen_self,728,-5,0.025,14,self_attn.v_proj,128,E_ood,723,40,per_checkpoint
frozen_self,602,-5,0.05,14,self_attn.v_proj,128,E_ood,597,40,per_checkpoint
frozen_self,446,-6,0.1,14,self_attn.v_proj,128,E_ood,440,40,per_checkpoint
frozen_self,1557,-13,0.01,14,self_attn.o_proj,128,E_ood,1544,40,per_checkpoint
frozen_self,1191,-11,0.025,14,self_attn.o_proj,128,E_ood,1180,40,per_checkpoint
frozen_self,891,-9,0.05,14,self_attn.o_proj,128,E_ood,882,40,per_checkpoint
frozen_self,586,-7,0.1,14,self_attn.o_proj,128,E_ood,579,40,per_checkpoint
frozen_self,1353,-28,0.01,14,mlp.gate_proj,128,E_ood,1325,40,per_checkpoint
frozen_self,732,-26,0.025,14,mlp.gate_proj,128,E_ood,706,40,per_checkpoint
frozen_self,328,-18,0.05,14,mlp.gate_proj,128,E_ood,310,40,per_checkpoint
frozen_self,83,-6,0.1,14,mlp.gate_proj,128,E_ood,77,40,per_checkpoint
frozen_self,2264,-14,0.01,14,mlp.up_proj,128,E_ood,2250,40,per_checkpoint
frozen_self,1776,-18,0.025,14,mlp.up_proj,128,E_ood,1758,40,per_checkpoint
frozen_self,1320,-18,0.05,14,mlp.up_proj,128,E_ood,1302,40,per_checkpoint
frozen_self,826,-17,0.1,14,mlp.up_proj,128,E_ood,809,40,per_checkpoint
frozen_self,2452,-8,0.01,14,mlp.down_proj,128,E_ood,2444,40,per_checkpoint
frozen_self,2058,-11,0.025,14,mlp.down_proj,128,E_ood,2047,40,per_checkpoint
frozen_self,1669,-12,0.05,14,mlp.down_proj,128,E_ood,1657,40,per_checkpoint
frozen_self,1213,-13,0.1,14,mlp.down_proj,128,E_ood,1200,40,per_checkpoint
frozen_self,726,-20,0.01,21,self_attn.q_proj,128,E_ood,706,40,per_checkpoint
frozen_self,347,-14,0.025,21,self_attn.q_proj,128,E_ood,333,40,per_checkpoint
frozen_self,133,-7,0.05,21,self_attn.q_proj,128,E_ood,126,40,per_checkpoint
frozen_self,31,-3,0.1,21,self_attn.q_proj,128,E_ood,28,40,per_checkpoint
frozen_self,377,-9,0.01,21,self_attn.k_proj,128,E_ood,368,40,per_checkpoint
frozen_self,196,-7,0.025,21,self_attn.k_proj,128,E_ood,189,40,per_checkpoint
frozen_self,83,-4,0.05,21,self_attn.k_proj,128,E_ood,79,40,per_checkpoint
frozen_self,28,-1,0.1,21,self_attn.k_proj,128,E_ood,27,40,per_checkpoint
frozen_self,786,-6,0.01,21,self_attn.v_proj,128,E_ood,780,40,per_checkpoint
frozen_self,652,-9,0.025,21,self_attn.v_proj,128,E_ood,643,40,per_checkpoint
frozen_self,520,-11,0.05,21,self_attn.v_proj,128,E_ood,509,40,per_checkpoint
frozen_self,366,-10,0.1,21,self_attn.v_proj,128,E_ood,356,40,per_checkpoint
frozen_self,1414,-21,0.01,21,self_attn.o_proj,128,E_ood,1393,40,per_checkpoint
frozen_self,1049,-17,0.025,21,self_attn.o_proj,128,E_ood,1032,40,per_checkpoint
frozen_self,760,-14,0.05,21,self_attn.o_proj,128,E_ood,746,40,per_checkpoint
frozen_self,476,-9,0.1,21,self_attn.o_proj,128,E_ood,467,40,per_checkpoint
frozen_self,1877,-70,0.01,21,mlp.gate_proj,128,E_ood,1807,40,per_checkpoint
frozen_self,1302,-77,0.025,21,mlp.gate_proj,128,E_ood,1225,40,per_checkpoint
frozen_self,828,-70,0.05,21,mlp.gate_proj,128,E_ood,758,40,per_checkpoint
frozen_self,387,-50,0.1,21,mlp.gate_proj,128,E_ood,337,40,per_checkpoint
frozen_self,2272,-38,0.01,21,mlp.up_proj,128,E_ood,2234,40,per_checkpoint
frozen_self,1792,-47,0.025,21,mlp.up_proj,128,E_ood,1745,40,per_checkpoint
frozen_self,1347,-49,0.05,21,mlp.up_proj,128,E_ood,1298,40,per_checkpoint
frozen_self,865,-44,0.1,21,mlp.up_proj,128,E_ood,821,40,per_checkpoint
frozen_self,2445,-24,0.01,21,mlp.down_proj,128,E_ood,2421,40,per_checkpoint
frozen_self,2047,-32,0.025,21,mlp.down_proj,128,E_ood,2015,40,per_checkpoint
frozen_self,1654,-36,0.05,21,mlp.down_proj,128,E_ood,1618,40,per_checkpoint
frozen_self,1195,-37,0.1,21,mlp.down_proj,128,E_ood,1158,40,per_checkpoint
frozen_self,559,1,0.01,7,self_attn.q_proj,541,E_if,560,40,per_checkpoint
frozen_self,253,1,0.025,7,self_attn.q_proj,541,E_if,254,40,per_checkpoint
frozen_self,98,0,0.05,7,self_attn.q_proj,541,E_if,98,40,per_checkpoint
frozen_self,23,0,0.1,7,self_attn.q_proj,541,E_if,23,40,per_checkpoint
frozen_self,327,0,0.01,7,self_attn.k_proj,541,E_if,327,40,per_checkpoint
frozen_self,172,0,0.025,7,self_attn.k_proj,541,E_if,172,40,per_checkpoint
frozen_self,81,0,0.05,7,self_attn.k_proj,541,E_if,81,40,per_checkpoint
frozen_self,27,0,0.1,7,self_attn.k_proj,541,E_if,27,40,per_checkpoint
frozen_self,735,0,0.01,7,self_attn.v_proj,541,E_if,735,40,per_checkpoint
frozen_self,575,0,0.025,7,self_attn.v_proj,541,E_if,575,40,per_checkpoint
frozen_self,430,0,0.05,7,self_attn.v_proj,541,E_if,430,40,per_checkpoint
frozen_self,276,0,0.1,7,self_attn.v_proj,541,E_if,276,40,per_checkpoint
frozen_self,1347,-4,0.01,7,self_attn.o_proj,541,E_if,1343,40,per_checkpoint
frozen_self,979,-4,0.025,7,self_attn.o_proj,541,E_if,975,40,per_checkpoint
frozen_self,692,-4,0.05,7,self_attn.o_proj,541,E_if,688,40,per_checkpoint
frozen_self,417,-3,0.1,7,self_attn.o_proj,541,E_if,414,40,per_checkpoint
frozen_self,1624,5,0.01,7,mlp.gate_proj,541,E_if,1629,40,per_checkpoint
frozen_self,1008,5,0.025,7,mlp.gate_proj,541,E_if,1013,40,per_checkpoint
frozen_self,547,5,0.05,7,mlp.gate_proj,541,E_if,552,40,per_checkpoint
frozen_self,194,2,0.1,7,mlp.gate_proj,541,E_if,196,40,per_checkpoint
frozen_self,2268,1,0.01,7,mlp.up_proj,541,E_if,2269,40,per_checkpoint
frozen_self,1780,1,0.025,7,mlp.up_proj,541,E_if,1781,40,per_checkpoint
frozen_self,1322,1,0.05,7,mlp.up_proj,541,E_if,1323,40,per_checkpoint
frozen_self,822,1,0.1,7,mlp.up_proj,541,E_if,823,40,per_checkpoint
frozen_self,2454,0,0.01,7,mlp.down_proj,541,E_if,2454,40,per_checkpoint
frozen_self,2074,0,0.025,7,mlp.down_proj,541,E_if,2074,40,per_checkpoint
frozen_self,1690,0,0.05,7,mlp.down_proj,541,E_if,1690,40,per_checkpoint
frozen_self,1231,0,0.1,7,mlp.down_proj,541,E_if,1231,40,per_checkpoint
frozen_self,630,-3,0.01,14,self_attn.q_proj,541,E_if,627,40,per_checkpoint
frozen_self,309,-2,0.025,14,self_attn.q_proj,541,E_if,307,40,per_checkpoint
frozen_self,135,-1,0.05,14,self_attn.q_proj,541,E_if,134,40,per_checkpoint
frozen_self,44,-1,0.1,14,self_attn.q_proj,541,E_if,43,40,per_checkpoint
frozen_self,344,-2,0.01,14,self_attn.k_proj,541,E_if,342,40,per_checkpoint
frozen_self,188,-2,0.025,14,self_attn.k_proj,541,E_if,186,40,per_checkpoint
frozen_self,98,-2,0.05,14,self_attn.k_proj,541,E_if,96,40,per_checkpoint
frozen_self,42,-1,0.1,14,self_attn.k_proj,541,E_if,41,40,per_checkpoint
frozen_self,831,-3,0.01,14,self_attn.v_proj,541,E_if,828,40,per_checkpoint
frozen_self,703,-3,0.025,14,self_attn.v_proj,541,E_if,700,40,per_checkpoint
frozen_self,571,-4,0.05,14,self_attn.v_proj,541,E_if,567,40,per_checkpoint
frozen_self,408,-4,0.1,14,self_attn.v_proj,541,E_if,404,40,per_checkpoint
frozen_self,1511,-22,0.01,14,self_attn.o_proj,541,E_if,1489,40,per_checkpoint
frozen_self,1157,-20,0.025,14,self_attn.o_proj,541,E_if,1137,40,per_checkpoint
frozen_self,868,-19,0.05,14,self_attn.o_proj,541,E_if,849,40,per_checkpoint
frozen_self,572,-17,0.1,14,self_attn.o_proj,541,E_if,555,40,per_checkpoint
frozen_self,1310,-28,0.01,14,mlp.gate_proj,541,E_if,1282,40,per_checkpoint
frozen_self,710,-24,0.025,14,mlp.gate_proj,541,E_if,686,40,per_checkpoint
frozen_self,328,-16,0.05,14,mlp.gate_proj,541,E_if,312,40,per_checkpoint
frozen_self,96,-7,0.1,14,mlp.gate_proj,541,E_if,89,40,per_checkpoint
frozen_self,2179,-14,0.01,14,mlp.up_proj,541,E_if,2165,40,per_checkpoint
frozen_self,1671,-16,0.025,14,mlp.up_proj,541,E_if,1655,40,per_checkpoint
frozen_self,1208,-17,0.05,14,mlp.up_proj,541,E_if,1191,40,per_checkpoint
frozen_self,722,-14,0.1,14,mlp.up_proj,541,E_if,708,40,per_checkpoint
frozen_self,2435,-11,0.01,14,mlp.down_proj,541,E_if,2424,40,per_checkpoint
frozen_self,2031,-15,0.025,14,mlp.down_proj,541,E_if,2016,40,per_checkpoint
frozen_self,1632,-17,0.05,14,mlp.down_proj,541,E_if,1615,40,per_checkpoint
frozen_self,1166,-18,0.1,14,mlp.down_proj,541,E_if,1148,40,per_checkpoint
frozen_self,758,-32,0.01,21,self_attn.q_proj,541,E_if,726,40,per_checkpoint
frozen_self,366,-23,0.025,21,self_attn.q_proj,541,E_if,343,40,per_checkpoint
frozen_self,143,-12,0.05,21,self_attn.q_proj,541,E_if,131,40,per_checkpoint
frozen_self,31,-3,0.1,21,self_attn.q_proj,541,E_if,28,40,per_checkpoint
frozen_self,398,-12,0.01,21,self_attn.k_proj,541,E_if,386,40,per_checkpoint
frozen_self,218,-10,0.025,21,self_attn.k_proj,541,E_if,208,40,per_checkpoint
frozen_self,100,-6,0.05,21,self_attn.k_proj,541,E_if,94,40,per_checkpoint
frozen_self,34,-2,0.1,21,self_attn.k_proj,541,E_if,32,40,per_checkpoint
frozen_self,777,-9,0.01,21,self_attn.v_proj,541,E_if,768,40,per_checkpoint
frozen_self,639,-12,0.025,21,self_attn.v_proj,541,E_if,627,40,per_checkpoint
frozen_self,503,-13,0.05,21,self_attn.v_proj,541,E_if,490,40,per_checkpoint
frozen_self,346,-14,0.1,21,self_attn.v_proj,541,E_if,332,40,per_checkpoint
frozen_self,1518,-42,0.01,21,self_attn.o_proj,541,E_if,1476,40,per_checkpoint
frozen_self,1147,-39,0.025,21,self_attn.o_proj,541,E_if,1108,40,per_checkpoint
frozen_self,848,-34,0.05,21,self_attn.o_proj,541,E_if,814,40,per_checkpoint
frozen_self,549,-27,0.1,21,self_attn.o_proj,541,E_if,522,40,per_checkpoint
frozen_self,1786,-78,0.01,21,mlp.gate_proj,541,E_if,1708,40,per_checkpoint
frozen_self,1198,-83,0.025,21,mlp.gate_proj,541,E_if,1115,40,per_checkpoint
frozen_self,725,-73,0.05,21,mlp.gate_proj,541,E_if,652,40,per_checkpoint
frozen_self,306,-48,0.1,21,mlp.gate_proj,541,E_if,258,40,per_checkpoint
frozen_self,2231,-44,0.01,21,mlp.up_proj,541,E_if,2187,40,per_checkpoint
frozen_self,1741,-54,0.025,21,mlp.up_proj,541,E_if,1687,40,per_checkpoint
frozen_self,1291,-55,0.05,21,mlp.up_proj,541,E_if,1236,40,per_checkpoint
frozen_self,809,-49,0.1,21,mlp.up_proj,541,E_if,760,40,per_checkpoint
frozen_self,2416,-34,0.01,21,mlp.down_proj,541,E_if,2382,40,per_checkpoint
frozen_self,2004,-45,0.025,21,mlp.down_proj,541,E_if,1959,40,per_checkpoint
frozen_self,1600,-51,0.05,21,mlp.down_proj,541,E_if,1549,40,per_checkpoint
frozen_self,1130,-51,0.1,21,mlp.down_proj,541,E_if,1079,40,per_checkpoint
frozen_self,602,2,0.01,7,self_attn.q_proj,128,E_general,604,40,per_checkpoint
frozen_self,277,1,0.025,7,self_attn.q_proj,128,E_general,278,40,per_checkpoint
frozen_self,104,0,0.05,7,self_attn.q_proj,128,E_general,104,40,per_checkpoint
frozen_self,24,0,0.1,7,self_attn.q_proj,128,E_general,24,40,per_checkpoint
frozen_self,347,0,0.01,7,self_attn.k_proj,128,E_general,347,40,per_checkpoint
frozen_self,186,0,0.025,7,self_attn.k_proj,128,E_general,186,40,per_checkpoint
frozen_self,88,0,0.05,7,self_attn.k_proj,128,E_general,88,40,per_checkpoint
frozen_self,29,0,0.1,7,self_attn.k_proj,128,E_general,29,40,per_checkpoint
frozen_self,769,0,0.01,7,self_attn.v_proj,128,E_general,769,40,per_checkpoint
frozen_self,619,0,0.025,7,self_attn.v_proj,128,E_general,619,40,per_checkpoint
frozen_self,479,-1,0.05,7,self_attn.v_proj,128,E_general,478,40,per_checkpoint
frozen_self,323,0,0.1,7,self_attn.v_proj,128,E_general,323,40,per_checkpoint
frozen_self,1435,-4,0.01,7,self_attn.o_proj,128,E_general,1431,40,per_checkpoint
frozen_self,1072,-5,0.025,7,self_attn.o_proj,128,E_general,1067,40,per_checkpoint
frozen_self,784,-5,0.05,7,self_attn.o_proj,128,E_general,779,40,per_checkpoint
frozen_self,501,-4,0.1,7,self_attn.o_proj,128,E_general,497,40,per_checkpoint
frozen_self,1725,5,0.01,7,mlp.gate_proj,128,E_general,1730,40,per_checkpoint
frozen_self,1115,6,0.025,7,mlp.gate_proj,128,E_general,1121,40,per_checkpoint
frozen_self,635,5,0.05,7,mlp.gate_proj,128,E_general,640,40,per_checkpoint
frozen_self,235,3,0.1,7,mlp.gate_proj,128,E_general,238,40,per_checkpoint
frozen_self,2385,1,0.01,7,mlp.up_proj,128,E_general,2386,40,per_checkpoint
frozen_self,1939,2,0.025,7,mlp.up_proj,128,E_general,1941,40,per_checkpoint
frozen_self,1506,2,0.05,7,mlp.up_proj,128,E_general,1508,40,per_checkpoint
frozen_self,1012,2,0.1,7,mlp.up_proj,128,E_general,1014,40,per_checkpoint
frozen_self,2545,1,0.01,7,mlp.down_proj,128,E_general,2546,40,per_checkpoint
frozen_self,2208,1,0.025,7,mlp.down_proj,128,E_general,2209,40,per_checkpoint
frozen_self,1859,1,0.05,7,mlp.down_proj,128,E_general,1860,40,per_checkpoint
frozen_self,1428,1,0.1,7,mlp.down_proj,128,E_general,1429,40,per_checkpoint
frozen_self,693,-3,0.01,14,self_attn.q_proj,128,E_general,690,40,per_checkpoint
frozen_self,351,-1,0.025,14,self_attn.q_proj,128,E_general,350,40,per_checkpoint
frozen_self,156,-1,0.05,14,self_attn.q_proj,128,E_general,155,40,per_checkpoint
frozen_self,50,-1,0.1,14,self_attn.q_proj,128,E_general,49,40,per_checkpoint
frozen_self,375,-2,0.01,14,self_attn.k_proj,128,E_general,373,40,per_checkpoint
frozen_self,212,-1,0.025,14,self_attn.k_proj,128,E_general,211,40,per_checkpoint
frozen_self,111,0,0.05,14,self_attn.k_proj,128,E_general,111,40,per_checkpoint
frozen_self,48,0,0.1,14,self_attn.k_proj,128,E_general,48,40,per_checkpoint
frozen_self,863,-1,0.01,14,self_attn.v_proj,128,E_general,862,40,per_checkpoint
frozen_self,751,-2,0.025,14,self_attn.v_proj,128,E_general,749,40,per_checkpoint
frozen_self,631,-2,0.05,14,self_attn.v_proj,128,E_general,629,40,per_checkpoint
frozen_self,479,-2,0.1,14,self_attn.v_proj,128,E_general,477,40,per_checkpoint
frozen_self,1584,-13,0.01,14,self_attn.o_proj,128,E_general,1571,40,per_checkpoint
frozen_self,1239,-13,0.025,14,self_attn.o_proj,128,E_general,1226,40,per_checkpoint
frozen_self,955,-12,0.05,14,self_attn.o_proj,128,E_general,943,40,per_checkpoint
frozen_self,659,-10,0.1,14,self_attn.o_proj,128,E_general,649,40,per_checkpoint
frozen_self,1400,-11,0.01,14,mlp.gate_proj,128,E_general,1389,40,per_checkpoint
frozen_self,785,-10,0.025,14,mlp.gate_proj,128,E_general,775,40,per_checkpoint
frozen_self,368,-6,0.05,14,mlp.gate_proj,128,E_general,362,40,per_checkpoint
frozen_self,100,-2,0.1,14,mlp.gate_proj,128,E_general,98,40,per_checkpoint
frozen_self,2315,-6,0.01,14,mlp.up_proj,128,E_general,2309,40,per_checkpoint
frozen_self,1853,-8,0.025,14,mlp.up_proj,128,E_general,1845,40,per_checkpoint
frozen_self,1413,-8,0.05,14,mlp.up_proj,128,E_general,1405,40,per_checkpoint
frozen_self,924,-8,0.1,14,mlp.up_proj,128,E_general,916,40,per_checkpoint
frozen_self,2529,-3,0.01,14,mlp.down_proj,128,E_general,2526,40,per_checkpoint
frozen_self,2167,-5,0.025,14,mlp.down_proj,128,E_general,2162,40,per_checkpoint
frozen_self,1802,-6,0.05,14,mlp.down_proj,128,E_general,1796,40,per_checkpoint
frozen_self,1362,-6,0.1,14,mlp.down_proj,128,E_general,1356,40,per_checkpoint
frozen_self,851,-10,0.01,21,self_attn.q_proj,128,E_general,841,40,per_checkpoint
frozen_self,444,-8,0.025,21,self_attn.q_proj,128,E_general,436,40,per_checkpoint
frozen_self,185,-4,0.05,21,self_attn.q_proj,128,E_general,181,40,per_checkpoint
frozen_self,40,-2,0.1,21,self_attn.q_proj,128,E_general,38,40,per_checkpoint
frozen_self,435,-4,0.01,21,self_attn.k_proj,128,E_general,431,40,per_checkpoint
frozen_self,253,-4,0.025,21,self_attn.k_proj,128,E_general,249,40,per_checkpoint
frozen_self,119,-2,0.05,21,self_attn.k_proj,128,E_general,117,40,per_checkpoint
frozen_self,40,-1,0.1,21,self_attn.k_proj,128,E_general,39,40,per_checkpoint
frozen_self,813,-3,0.01,21,self_attn.v_proj,128,E_general,810,40,per_checkpoint
frozen_self,689,-4,0.025,21,self_attn.v_proj,128,E_general,685,40,per_checkpoint
frozen_self,564,-5,0.05,21,self_attn.v_proj,128,E_general,559,40,per_checkpoint
frozen_self,413,-5,0.1,21,self_attn.v_proj,128,E_general,408,40,per_checkpoint
frozen_self,1500,-21,0.01,21,self_attn.o_proj,128,E_general,1479,40,per_checkpoint
frozen_self,1137,-20,0.025,21,self_attn.o_proj,128,E_general,1117,40,per_checkpoint
frozen_self,844,-19,0.05,21,self_attn.o_proj,128,E_general,825,40,per_checkpoint
frozen_self,548,-16,0.1,21,self_attn.o_proj,128,E_general,532,40,per_checkpoint
frozen_self,1927,-27,0.01,21,mlp.gate_proj,128,E_general,1900,40,per_checkpoint
frozen_self,1362,-30,0.025,21,mlp.gate_proj,128,E_general,1332,40,per_checkpoint
frozen_self,887,-28,0.05,21,mlp.gate_proj,128,E_general,859,40,per_checkpoint
frozen_self,430,-22,0.1,21,mlp.gate_proj,128,E_general,408,40,per_checkpoint
frozen_self,2321,-14,0.01,21,mlp.up_proj,128,E_general,2307,40,per_checkpoint
frozen_self,1864,-19,0.025,21,mlp.up_proj,128,E_general,1845,40,per_checkpoint
frozen_self,1431,-19,0.05,21,mlp.up_proj,128,E_general,1412,40,per_checkpoint
frozen_self,951,-18,0.1,21,mlp.up_proj,128,E_general,933,40,per_checkpoint
frozen_self,2486,-10,0.01,21,mlp.down_proj,128,E_general,2476,40,per_checkpoint
frozen_self,2104,-14,0.025,21,mlp.down_proj,128,E_general,2090,40,per_checkpoint
