model,arm,checkpoint,probe_name,layer,module,epsilon,centered_state_rank,uncentered_state_rank,centered_minus_uncentered,spectrum_quantity,profile_source,checkpoint_weight_source,tail_at_r,tail_at_r_minus_1,margin_below,margin_above,two_sided_tail_margin,stable_rank,entropy_effective_rank,top1_energy_share,top10_energy_share,top32_energy_share,zero_probability_count,rank_spectrum_consistency,centered_state_rank_base,uncentered_state_rank_base,centered_absolute_contraction,centered_relative_contraction_module,uncentered_absolute_contraction,uncentered_relative_contraction_module
llama,offkd,20,E_if,14,mlp.down_proj,0.025,2072,2016,56,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.024972199049286038,0.025021739354623332,2.780095071396385e-05,2.1739354623330487e-05,2.1739354623330487e-05,38.49484020474974,850.2851262483739,0.02597750749661804,0.14688008644770598,0.25880931685344466,0,PASS,2085.0,2031.0,13.0,0.006235011990407674,15.0,0.007385524372230428
llama,offkd,20,E_if,14,mlp.down_proj,0.05,1683,1616,67,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.049969647709519664,0.05005074204338946,3.035229048033855e-05,5.074204338945815e-05,3.035229048033855e-05,38.49484020474974,850.2851262483739,0.02597750749661804,0.14688008644770598,0.25880931685344466,0,PASS,1699.0,1632.0,16.0,0.009417304296645085,16.0,0.00980392156862745
llama,offkd,20,E_if,14,mlp.down_proj,0.1,1225,1149,76,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.09991698197645202,0.10006012348012505,8.301802354798715e-05,6.012348012504609e-05,6.012348012504609e-05,38.49484020474974,850.2851262483739,0.02597750749661804,0.14688008644770598,0.25880931685344466,0,PASS,1241.0,1166.0,16.0,0.0128928283642224,17.0,0.014579759862778732
llama,offkd,40,E_general,14,self_attn.q_proj,0.01,1175,688,487,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.00999864010906016,0.01002335676674198,1.3598909398403886e-06,2.3356766741979354e-05,1.3598909398403886e-06,14.280846079989004,164.78237998333753,0.0700238623397284,0.35105818706857833,0.585195368782839,0,PASS,1180.0,692.0,5.0,0.00423728813559322,4.0,0.005780346820809248
llama,offkd,40,E_general,14,self_attn.q_proj,0.025,801,347,454,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.02494367502038919,0.02500479179026112,5.6324979610812564e-05,4.791790261117479e-06,4.791790261117479e-06,14.280846079989004,164.78237998333753,0.0700238623397284,0.35105818706857833,0.585195368782839,0,PASS,805.0,351.0,4.0,0.004968944099378882,4.0,0.011396011396011397
llama,offkd,40,E_general,14,self_attn.q_proj,0.05,526,154,372,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.04990943261176082,0.05004137414931322,9.056738823918359e-05,4.137414931321831e-05,4.137414931321831e-05,14.280846079989004,164.78237998333753,0.0700238623397284,0.35105818706857833,0.585195368782839,0,PASS,530.0,156.0,4.0,0.007547169811320755,2.0,0.01282051282051282
llama,offkd,40,E_general,14,self_attn.q_proj,0.1,287,49,238,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.09971618680943652,0.10004334708596255,0.0002838131905634894,4.3347085962541776e-05,4.3347085962541776e-05,14.280846079989004,164.78237998333753,0.0700238623397284,0.35105818706857833,0.585195368782839,0,PASS,290.0,50.0,3.0,0.010344827586206896,1.0,0.02
llama,offkd,40,E_general,14,self_attn.k_proj,0.01,563,372,191,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.009975629307841481,0.010034007381906341,2.437069215851899e-05,3.4007381906340714e-05,2.437069215851899e-05,10.663851259508434,114.41449576282511,0.09377475132245013,0.3829630125127092,0.6279191645049426,0,PASS,567.0,375.0,4.0,0.007054673721340388,3.0,0.008
llama,offkd,40,E_general,14,self_attn.k_proj,0.025,398,209,189,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.024974219546456223,0.025109613755429278,2.5780453543778475e-05,0.00010961375542927615,2.5780453543778475e-05,10.663851259508434,114.41449576282511,0.09377475132245013,0.3829630125127092,0.6279191645049426,0,PASS,402.0,212.0,4.0,0.009950248756218905,3.0,0.014150943396226415
llama,offkd,40,E_general,14,self_attn.k_proj,0.05,272,110,162,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.04975096192071226,0.050033020164489024,0.0002490380792877431,3.3020164489021286e-05,3.3020164489021286e-05,10.663851259508434,114.41449576282511,0.09377475132245013,0.3829630125127092,0.6279191645049426,0,PASS,275.0,111.0,3.0,0.01090909090909091,1.0,0.009009009009009009
llama,offkd,40,E_general,14,self_attn.k_proj,0.1,158,48,110,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.09987606166733319,0.10056940732724012,0.00012393833266681475,0.0005694073272401179,0.00012393833266681475,10.663851259508434,114.41449576282511,0.09377475132245013,0.3829630125127092,0.6279191645049426,0,PASS,161.0,48.0,3.0,0.018633540372670808,0.0,0.0
llama,offkd,40,E_general,14,self_attn.v_proj,0.01,869,863,6,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.009937972909935562,0.010043995810588138,6.202709006443777e-05,4.3995810588138076e-05,4.3995810588138076e-05,29.45080715335108,411.86132480898357,0.03395492676288889,0.16560326107298312,0.31180377862569797,0,PASS,869.0,863.0,0.0,0.0,0.0,0.0
llama,offkd,40,E_general,14,self_attn.v_proj,0.025,759,751,8,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.02499764427933273,0.025168284585643453,2.3557206672714104e-06,0.00016828458564345158,2.3557206672714104e-06,29.45080715335108,411.86132480898357,0.03395492676288889,0.16560326107298312,0.31180377862569797,0,PASS,759.0,751.0,0.0,0.0,0.0,0.0
llama,offkd,40,E_general,14,self_attn.v_proj,0.05,642,631,11,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.04995729379652132,0.05021706675076369,4.2706203478681815e-05,0.0002170667507636892,4.2706203478681815e-05,29.45080715335108,411.86132480898357,0.03395492676288889,0.16560326107298312,0.31180377862569797,0,PASS,642.0,631.0,0.0,0.0,0.0,0.0
llama,offkd,40,E_general,14,self_attn.v_proj,0.1,493,479,14,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.09975964617962173,0.10017893295928787,0.0002403538203782779,0.00017893295928786412,0.00017893295928786412,29.45080715335108,411.86132480898357,0.03395492676288889,0.16560326107298312,0.31180377862569797,0,PASS,493.0,479.0,0.0,0.0,0.0,0.0
llama,offkd,40,E_general,14,self_attn.o_proj,0.01,1609,1585,24,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.009971555419163525,0.01000013046382606,2.8444580836475136e-05,1.3046382606012041e-07,1.3046382606012041e-07,21.968387214374534,487.98348375151903,0.045519955117400326,0.19610785256077015,0.33275316236987,0,PASS,1607.0,1584.0,-2.0,-0.0012445550715619166,-1.0,-0.0006313131313131314
llama,offkd,40,E_general,14,self_attn.o_proj,0.025,1266,1240,26,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.024980612338973692,0.025043884399342273,1.938766102630926e-05,4.3884399342272035e-05,1.938766102630926e-05,21.968387214374534,487.98348375151903,0.045519955117400326,0.19610785256077015,0.33275316236987,0,PASS,1264.0,1238.0,-2.0,-0.0015822784810126582,-2.0,-0.0016155088852988692
llama,offkd,40,E_general,14,self_attn.o_proj,0.05,984,956,28,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.04990652480933867,0.05002604487780381,9.347519066132959e-05,2.604487780380471e-05,2.604487780380471e-05,21.968387214374534,487.98348375151903,0.045519955117400326,0.19610785256077015,0.33275316236987,0,PASS,982.0,954.0,-2.0,-0.002036659877800407,-2.0,-0.0020964360587002098
llama,offkd,40,E_general,14,self_attn.o_proj,0.1,689,660,29,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.09977446243045993,0.10000762587195026,0.00022553756954007964,7.625871950259211e-06,7.625871950259211e-06,21.968387214374534,487.98348375151903,0.045519955117400326,0.19610785256077015,0.33275316236987,0,PASS,687.0,659.0,-2.0,-0.002911208151382824,-1.0,-0.0015174506828528073
llama,offkd,40,E_general,14,mlp.gate_proj,0.01,2123,1394,729,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.009981981859820948,0.010002397887935107,1.8018140179052247e-05,2.3978879351068544e-06,2.3978879351068544e-06,16.222057608890562,296.1565232061035,0.06164446114726815,0.3271256845458163,0.4960733233115823,0,PASS,2123.0,1399.0,0.0,0.0,5.0,0.0035739814152966403
llama,offkd,40,E_general,14,mlp.gate_proj,0.025,1610,779,831,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.024992750916486242,0.025032861704017882,7.249083513759247e-06,3.28617040178808e-05,7.249083513759247e-06,16.222057608890562,296.1565232061035,0.06164446114726815,0.3271256845458163,0.4960733233115823,0,PASS,1611.0,784.0,1.0,0.0006207324643078833,5.0,0.006377551020408163
llama,offkd,40,E_general,14,mlp.gate_proj,0.05,1157,363,794,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.04993970346600478,0.05001364539184533,6.029653399522439e-05,1.3645391845326649e-05,1.3645391845326649e-05,16.222057608890562,296.1565232061035,0.06164446114726815,0.3271256845458163,0.4960733233115823,0,PASS,1157.0,368.0,0.0,0.0,5.0,0.01358695652173913
llama,offkd,40,E_general,14,mlp.gate_proj,0.1,693,98,595,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.09989737494489741,0.10005288399106196,0.00010262505510259812,5.288399106195829e-05,5.288399106195829e-05,16.222057608890562,296.1565232061035,0.06164446114726815,0.3271256845458163,0.4960733233115823,0,PASS,694.0,100.0,1.0,0.001440922190201729,2.0,0.02
llama,offkd,40,E_general,14,mlp.up_proj,0.01,2376,2313,63,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.009982396401808081,0.010007418464779375,1.7603598191919326e-05,7.418464779375064e-06,7.418464779375064e-06,27.4204802619668,560.2475831922295,0.03646909136697493,0.21331269191634358,0.36467016292998433,0,PASS,2376.0,2314.0,0.0,0.0,1.0,0.000432152117545376
llama,offkd,40,E_general,14,mlp.up_proj,0.025,1937,1850,87,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.024993971192292245,0.025038762523118267,6.028807707756517e-06,3.8762523118265196e-05,6.028807707756517e-06,27.4204802619668,560.2475831922295,0.03646909136697493,0.21331269191634358,0.36467016292998433,0,PASS,1938.0,1852.0,1.0,0.0005159958720330237,2.0,0.0010799136069114472
llama,offkd,40,E_general,14,mlp.up_proj,0.05,1513,1410,103,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.049949530001201586,0.05002504645599186,5.0469998798416404e-05,2.5046455991856176e-05,2.5046455991856176e-05,27.4204802619668,560.2475831922295,0.03646909136697493,0.21331269191634358,0.36467016292998433,0,PASS,1514.0,1412.0,1.0,0.0006605019815059445,2.0,0.00141643059490085
llama,offkd,40,E_general,14,mlp.up_proj,0.1,1031,921,110,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.09987397097254556,0.1000135707247803,0.00012602902745444122,1.3570724780295751e-05,1.3570724780295751e-05,27.4204802619668,560.2475831922295,0.03646909136697493,0.21331269191634358,0.36467016292998433,0,PASS,1032.0,923.0,1.0,0.0009689922480620155,2.0,0.0021668472372697724
llama,offkd,40,E_general,14,mlp.down_proj,0.01,2545,2528,17,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.009980547637182625,0.01001215247645842,1.9452362817374766e-05,1.2152476458419242e-05,1.2152476458419242e-05,45.0635354116592,1189.921775080592,0.022190890946857934,0.09615769986534681,0.17947284062613983,0,PASS,2546.0,2529.0,1.0,0.00039277297721916735,1.0,0.00039541320680110717
llama,offkd,40,E_general,14,mlp.down_proj,0.025,2190,2165,25,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.024978836459023213,0.025033060925800696,2.1163540976788797e-05,3.3060925800694474e-05,2.1163540976788797e-05,45.0635354116592,1189.921775080592,0.022190890946857934,0.09615769986534681,0.17947284062613983,0,PASS,2191.0,2167.0,1.0,0.00045641259698767686,2.0,0.0009229349330872173
llama,offkd,40,E_general,14,mlp.down_proj,0.05,1831,1800,31,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.049931537232497415,0.05001847414689574,6.846276750258756e-05,1.847414689573612e-05,1.847414689573612e-05,45.0635354116592,1189.921775080592,0.022190890946857934,0.09615769986534681,0.17947284062613983,0,PASS,1832.0,1802.0,1.0,0.0005458515283842794,2.0,0.0011098779134295228
llama,offkd,40,E_general,14,mlp.down_proj,0.1,1396,1360,36,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_general.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.09996852475645661,0.10011677650169197,3.1475243543396814e-05,0.00011677650169196474,3.1475243543396814e-05,45.0635354116592,1189.921775080592,0.022190890946857934,0.09615769986534681,0.17947284062613983,0,PASS,1397.0,1362.0,1.0,0.0007158196134574087,2.0,0.0014684287812041115
llama,offkd,40,E_math,14,self_attn.q_proj,0.01,648,386,262,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.009982254921884294,0.010024829593112641,1.7745078115706178e-05,2.4829593112641116e-05,1.7745078115706178e-05,8.997387285647575,99.97464073434588,0.11114337621046691,0.44851753087551816,0.6574654523086595,0,PASS,654.0,391.0,6.0,0.009174311926605505,5.0,0.01278772378516624
llama,offkd,40,E_math,14,self_attn.q_proj,0.025,437,205,232,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_040/E_math.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040,0.024931417193891175,0.025043316208192883,6.858280610882658e-05,4.331620819288118e-05,4.331620819288118e-05,8.997387285647575,99.97464073434588,0.11114337621046691,0.44851753087551816,0.6574654523086595,0,PASS,442.0,208.0,5.0,0.011312217194570135,3.0,0.014423076923076924
